Listid,Listname,Published,Sectorcode,Status,Competitorid,Fiscode,Lastname,Firstname,Nationcode,Gender,Birthdate,Skiclub,Nationalcode,Competitorname,Birthyear,Calculationdate,DHpoints,DHpos,DHSta,SLpoints,SLpos,SLSta,GSpoints,GSpos,GSSta,SGpoints,SGpos,SGSta,ACpoints,ACpos,ACSta
331,"6th FIS points list 2021/2022",1,AL,O,259488,35323,LATTANZIO,Martina,ARG,W,2004-05-21,"Ski Club Bariloche (SCB)",16104007,"LATTANZIO Martina",2004,28-09-2021,,,,191.96,2015,*,154.88,1843,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252843,512630,LATTMANN,Luca,SUI,M,2004-05-25,RGZO,SUI,"LATTMANN Luca",2004,28-09-2021,,,,144.72,2631,*,137.81,2690,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,203043,197991,LAUBERT,Theoxane,FRA,W,1999-03-05,"S.C val de morteau",2643754,"LAUBERT Theoxane",1999,28-09-2021,117.37,385,*,183.06,1970,*,48.43,459,*,88.99,492,*,191.46,553,*
331,"6th FIS points list 2021/2022",1,AL,O,253609,221581,LAUGHLAND,Max,GBR,M,2004-08-15,BSA,GBR,"LAUGHLAND Max",2004,28-09-2021,,,,111.84,2136,*,104.03,2051,*,86.00,662,*,243.96,1074,*
331,"6th FIS points list 2021/2022",1,AL,O,229447,203110,LAULE,Leon,GER,M,2002-12-12,"SC Wehr",,"LAULE Leon",2002,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,255845,6296272,LAURANO,Silvia,ITA,W,2004-04-23,"SPORTING ALPI MARITTIME A.S.D.",ITA48542,"LAURANO Silvia",2004,28-09-2021,,,,191.95,2014,*,171.47,1943,*,291.59,1324,*,400.67,831,*
331,"6th FIS points list 2021/2022",1,AL,O,260462,502681,LAURELL,Olof,SWE,M,2005-01-28,"Huddinge SK AF",Sweden,"LAURELL Olof",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,235116,170183,LAURSEN,Martin,DEN,M,1974-07-08,"Aarhus Skiklub",DEN,"LAURSEN Martin",1974,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252995,198394,LAVANTES,Ariane,FRA,W,2004-01-20,"SKI TOY",2676645,"LAVANTES Ariane",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,200955,260344,LAVASANI,"Seyed Ali",IRI,M,1968-06-20,,,"LAVASANI Seyed Ali",1968,28-09-2021,,,,635.03,3769,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,239005,6191301,LAVERTON,Romeo,FRA,M,2003-09-23,"SC PEYRAGUDES",2671208,"LAVERTON Romeo",2003,28-09-2021,,,,157.25,2759,*,124.40,2468,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,228552,6191125,LAVOISIER,Damien,FRA,M,2002-02-12,"Inter Club nice",2652705,"LAVOISIER Damien",2002,28-09-2021,81.66,399,*,74.24,1239,*,72.40,1291,*,83.77,632,*,253.11,1097,*
331,"6th FIS points list 2021/2022",1,AL,O,262643,108645,LAWLOR,Samantha,CAN,W,2005-04-21,OZT,CAN,"LAWLOR Samantha",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260595,6533735,LAWRENCE,David,USA,M,2005-08-20,"Team Palisades Tahoe",6593936,"LAWRENCE David",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,237594,198293,LAY,CONSTANCE,FRA,W,2000-10-22,"ALPE D HUEZ",2651381,"LAY CONSTANCE",2000,28-09-2021,,,,86.69,1038,*,93.29,1258,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,257376,345188,LAYOUN,Maria,LBN,W,2004-04-02,"Faraya Sporting",lbn,"LAYOUN Maria",2004,28-09-2021,,,,289.67,2280,*,398.31,2381,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,213133,345163,LAYOUN,Sarah,LBN,W,2000-11-20,"Faraya Sporting",,"LAYOUN Sarah",2000,28-09-2021,,,,267.09,2229,*,283.10,2265,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,240401,750112,LAZARESKI,Mirko,MKD,M,2003-07-31,Medenica,MKD,"LAZARESKI Mirko",2003,28-09-2021,,,,78.57,1357,*,113.53,2245,*,318.78,2301,*,395.83,1267,*
331,"6th FIS points list 2021/2022",1,AL,O,235085,465130,"LAZSADI RACZ","Szidonia Dora",ROU,W,2002-09-04,"CSM CORONA BRASOV","A 1514","LAZSADI RACZ Szidonia Dora",2002,28-09-2021,,,,180.59,1956,*,247.51,2197,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,229995,6295779,LAZZERI,Elena,ITA,W,2002-04-03,"VAL DI FIEMME SKI TEAM A.S.D.",ITA44485,"LAZZERI Elena",2002,28-09-2021,187.62,593,*,81.35,960,*,54.76,595,*,96.65,567,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,255859,6296275,LAZZERI,Martina,ITA,W,2004-09-20,"S.C. BORMIO A.S.D.",ITA49579,"LAZZERI Martina",2004,28-09-2021,,,,81.00,952,*,56.31,626,*,79.25,400,*,155.11,435,*
331,"6th FIS points list 2021/2022",1,AL,O,252564,221577,"LE JEUNE","Anthony Louis Francois",GBR,M,2004-08-12,BSA,GBR,"LE JEUNE Anthony Louis Francois",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263161,6537594,LEACH,Mackenzie,USA,W,2005-05-11,"Burke Mountain Academy",6424495,"LEACH Mackenzie",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,220767,6100045,LEAMAN,Aaron,THA,M,2001-05-10,OZT,CAN,"LEAMAN Aaron",2001,28-09-2021,141.78,836,*,109.41,2086,*,115.02,2269,*,121.89,1200,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,212546,575014,LEASK,Cara,RSA,W,2000-12-07,"Ikhephu Ski Pups",RSA,"LEASK Cara",2000,28-09-2021,,,,345.27,2352,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,194549,6535942,LEBEL,Maureen,USA,W,1998-06-13,"Mammoth Mountain Ski and Snowboard ",6158687,"LEBEL Maureen",1998,28-09-2021,62.46,152,*,149.22,1769,*,68.92,874,*,24.64,65,*,129.98,350,*
331,"6th FIS points list 2021/2022",1,AL,O,220713,108086,LEBSACK,Avery,CAN,W,2001-10-04,PANO,CAN,"LEBSACK Avery",2001,28-09-2021,124.83,419,*,76.47,873,*,89.98,1212,*,96.28,563,*,189.91,550,*
331,"6th FIS points list 2021/2022",1,AL,O,239571,108427,LEBSACK,Makenna,CAN,W,2003-09-13,PANO,CAN,"LEBSACK Makenna",2003,28-09-2021,,,,76.04,867,*,68.34,861,*,121.75,756,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,261027,207017,LECHNER,Katharina,GER,W,2005-09-05,"SC Ofterschwang",ASV,"LECHNER Katharina",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,220459,203039,LECHNER,Leopold,GER,M,2001-04-08,"TSV Ottobeuren",ASV,"LECHNER Leopold",2001,28-09-2021,,,,251.30,3347,*,123.18,2442,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,163809,155763,LEDECKA,Ester,CZE,W,1995-03-23," Dukla Liberec ",,"LEDECKA Ester",1995,28-09-2021,1.79,5,*,80.27,939,*,43.73,366,*,2.14,6,*,27.50,16,*
331,"6th FIS points list 2021/2022",1,AL,O,232532,482156,LEDOVSKIY,Dmitriy,RUS,M,2002-03-12,,RUS,"LEDOVSKIY Dmitriy",2002,28-09-2021,,,,167.65,2874,*,156.94,2894,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,195735,225666,LEE,Francesca,GBR,W,1998-04-30,"Excel Race Academy",GBR,"LEE Francesca",1998,28-09-2021,,,,68.66,751,*,69.29,882,*,98.48,584,*,181.75,527,*
331,"6th FIS points list 2021/2022",1,AL,O,188824,320419,LEE,Han-Hee,KOR,M,1997-03-08,,KOR,"LEE Han-Hee",1997,28-09-2021,,,,36.50,309,*,53.50,777,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253357,320514,LEE,"Hugo Hyungjoo",KOR,M,2004-06-13,,KOR,"LEE Hugo Hyungjoo",2004,28-09-2021,,,,135.09,2505,*,162.79,2958,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263316,958812,LEE,Isaac,HKG,M,2005-08-20,"HK Ski Club",HKG,"LEE Isaac",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,212560,320470,LEE,Jae-Jun,KOR,M,2000-10-05,"Daegu ski association",KOR,"LEE Jae-Jun",2000,28-09-2021,,,,53.34,725,*,67.81,1159,*,999.99,2430,*,999.99,1298,*
331,"6th FIS points list 2021/2022",1,AL,O,220936,320476,LEE,"Ji Min",KOR,M,2001-11-19,,KOR,"LEE Ji Min",2001,28-09-2021,,,,80.99,1425,*,116.79,2311,*,346.49,2341,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,221378,320480,LEE,Junghun,KOR,M,2001-09-27,,KOR,"LEE Junghun",2001,28-09-2021,,,,244.52,3323,*,107.63,2128,*,999.99,2430,*,999.99,1298,*
331,"6th FIS points list 2021/2022",1,AL,O,258026,325156,LEE,Minji,KOR,W,2004-11-13,,,"LEE Minji",2004,28-09-2021,,,,171.12,1914,*,170.59,1938,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261323,325159,LEE,Minseo,KOR,W,2005-09-30,,KOR,"LEE Minseo",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253358,320515,LEE,"Sean Seungjoo",KOR,M,2004-06-13,,KOR,"LEE Sean Seungjoo",2004,28-09-2021,,,,140.36,2579,*,150.29,2832,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252725,958811,LEE,"Sze Chun Matthew",HKG,M,2004-01-24,"HK Ski Club",HKG,"LEE Sze Chun Matthew",2004,28-09-2021,,,,247.88,3333,*,279.13,3529,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,228883,135017,LEE,Wen-Yi,TPE,W,2002-11-02,Ctsa,TPE,"LEE Wen-Yi",2002,28-09-2021,,,,314.68,2315,*,294.13,2288,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,258027,320521,LEE,Wonbin,KOR,M,2004-03-10,,,"LEE Wonbin",2004,28-09-2021,,,,76.17,1291,*,107.05,2120,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,237830,56619,LEEB,Patricia,AUT,W,2003-01-26,"SC Gerlitzen",AUT,"LEEB Patricia",2003,28-09-2021,77.62,209,*,46.19,349,*,61.56,736,*,76.11,373,*,186.98,540,*
331,"6th FIS points list 2021/2022",1,AL,O,164763,6531160,LEEVER,Alex,USA,M,1995-07-06,"Team America",5812490,"LEEVER Alex",1995,28-09-2021,,,,20.63,88,*,34.95,283,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,163722,160097,LEFKARITIS,Dinos,CYP,M,1995-03-30,"Nicosia Ski Club",,"LEFKARITIS Dinos",1995,28-09-2021,,,,145.71,2650,*,211.95,3279,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253684,6533558,LEGARZA,Caedon,USA,M,2004-06-16,"Team Palisades Tahoe",6514415,"LEGARZA Caedon",2004,28-09-2021,197.64,1112,*,161.31,2798,*,112.33,2225,*,179.63,1751,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,211808,40655,LEGGETT,Connor,AUS,M,2000-05-11,,,"LEGGETT Connor",2000,28-09-2021,,,,55.92,788,*,60.04,942,*,294.95,2266,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,263697,6191570,LEGRAND,"Pierre Alexandre",FRA,M,2005-05-24,"CS CORRENCON EN VERCORS",2698547,"LEGRAND Pierre Alexandre",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,235794,25220,"LEGUIZAMON CADAUX",Anahi,AND,W,2002-12-27,Sec,AND,"LEGUIZAMON CADAUX Anahi",2002,28-09-2021,,,,,,,812.37,2476,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,256541,6537413,LEHMANN,Ashley,USA,W,2004-05-03,,6783062,"LEHMANN Ashley",2004,28-09-2021,,,,170.36,1905,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252847,516784,LEHMANN,Nina,SUI,W,2004-04-24,Feusisberg,SUI,"LEHMANN Nina",2004,28-09-2021,,,,128.22,1583,*,123.50,1587,*,92.01,527,*,123.86,323,*
331,"6th FIS points list 2021/2022",1,AL,O,238229,35311,LEHMANN,Sophia,ARG,W,2003-04-23,"Ski Club Bariloche (SCB)",16103001,"LEHMANN Sophia",2003,28-09-2021,,,,103.42,1296,*,91.63,1237,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,215760,180877,LEHTO,Elian,FIN,M,2000-06-02,"Santa Claus ski team",FIN,"LEHTO Elian",2000,28-09-2021,38.21,136,*,55.24,768,*,29.68,188,*,52.59,255,*,97.91,355,*
331,"6th FIS points list 2021/2022",1,AL,O,128896,54031,LEITINGER,Roland,AUT,M,1991-05-13,"SC St. Martin - Salzburg",,"LEITINGER Roland",1991,28-09-2021,192.90,1093,*,71.97,1180,*,7.92,23,*,76.02,552,*,122.64,519,*
331,"6th FIS points list 2021/2022",1,AL,O,228469,6533031,LEITNER,Brandon,PHI,M,2002-12-31,,6318396,"LEITNER Brandon",2002,28-09-2021,210.53,1146,*,98.24,1840,*,91.21,1779,*,227.90,2041,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,260940,207006,LEITNER,Christina,GER,W,2005-05-21,"SC Schliersee",OL,"LEITNER Christina",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,239797,56637,LEITNER-HOELZL,Amelie,AUT,W,2003-06-24,"SC Westendorf",aut,"LEITNER-HOELZL Amelie",2003,28-09-2021,,,,60.68,593,*,54.88,600,*,82.43,437,*,153.79,432,*
331,"6th FIS points list 2021/2022",1,AL,O,257205,10000151,LELLI,Riccardo,ITA,M,2002-08-31,"MILANO SKI TEAM A.S.D.",ITA45197,"LELLI Riccardo",2002,28-09-2021,,,,236.52,3290,*,191.01,3166,*,312.76,2290,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,252527,54806,LEMBERGER,Leon,AUT,M,2004-05-06,"HSC/HETZENDORFER SCHICLUB",,"LEMBERGER Leon",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253675,180926,LEMPONEN,Mikko,FIN,M,2004-02-11,"Helsinki Ski Club",FIN,"LEMPONEN Mikko",2004,28-09-2021,146.75,868,*,76.03,1288,*,63.07,1018,*,104.05,926,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,232411,486171,LENDYA,Uliana,RUS,W,2002-03-18,,RUS,"LENDYA Uliana",2002,28-09-2021,162.96,536,*,83.87,1000,*,45.49,399,*,103.70,620,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,252210,512595,LENHERR,Jeremy,SUI,M,2004-10-30,Grabs,SUI,"LENHERR Jeremy",2004,28-09-2021,,,,136.06,2518,*,171.31,3026,*,214.42,1979,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,263609,780043,LENKUTIS,Povilas,LTU,M,2005-07-23,"ALPIU AIDAS",LNSA,"LENKUTIS Povilas",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261096,10000303,LENUZZA,Gabriele,ITA,M,2005-03-21,"OROBIE SKI TEAM A.S.D.",ITA50935,"LENUZZA Gabriele",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,203663,110420,LEON,Diego,CHI,M,1999-09-30,"Club Andino Osorno",,"LEON Diego",1999,28-09-2021,285.38,1276,*,60.69,898,*,49.81,678,*,139.58,1395,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,262817,110506,LEON,Tomas,CHI,M,2005-02-02,"Club Andino Osorno",,"LEON Tomas",2005,28-09-2021,,,,229.19,3272,+,257.78,3466,+,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263559,6100688,LEONE,Beau,CAN,M,2005-01-24,NSA,CAN,"LEONE Beau",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,245177,6294643,LEONE,Elia,ITA,M,2003-04-20,"GOLDEN TEAM CECCARELLI CENTER OF EXCELLENCE S.S.D. R.L.",ITA46349,"LEONE Elia",2003,28-09-2021,,,,147.93,2681,*,156.85,2893,*,193.04,1851,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,262252,10000341,LEONE,Marco,ITA,M,2005-01-29,"GOLDEN TEAM CECCARELLI CENTER OF EXCELLENCE S.S.D. R.L.",ITA50550,"LEONE Marco",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,230345,800027,LEONETTI,Ezio,ALB,M,2002-10-15,,,"LEONETTI Ezio",2002,28-09-2021,148.76,877,*,141.93,2599,*,116.73,2309,*,121.69,1198,*,195.63,911,*
331,"6th FIS points list 2021/2022",1,AL,O,246607,6296137,LEONI,Elena,ITA,W,2003-05-27,"BACHMANN SPORT COLLEGE S.S.D. A R.L.",ITA46572,"LEONI Elena",2003,28-09-2021,,,,264.58,2225,*,286.09,2274,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263099,180942,LEPPANEN,Roope,FIN,M,2005-03-19,"Imatran Urheilijat",FIN,"LEPPANEN Roope",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252975,6191442,LERAY,Erwan,FRA,M,2004-09-27,"SC MONT DORE",2664006,"LERAY Erwan",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,262371,54882,LERCHER,Kilian,AUT,M,2005-04-20,"SV Tosters",,"LERCHER Kilian",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,230029,570035,LESEDI,Thabiso,RSA,M,2002-02-07,"Ikhephu Ski pups",RSA,"LESEDI Thabiso",2002,28-09-2021,,,,315.97,3523,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253629,565522,LESJAK,Johana,SLO,W,2004-12-24,"SK CRNA",SLO,"LESJAK Johana",2004,28-09-2021,172.53,558,*,110.57,1388,*,121.81,1577,*,224.51,1180,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,220696,6100011,LESSARD,Raphael,CAN,M,2001-10-16,BROMONT,CAN,"LESSARD Raphael",2001,28-09-2021,42.57,158,*,32.90,250,*,42.17,462,*,51.36,241,*,58.87,125,*
331,"6th FIS points list 2021/2022",1,AL,O,188113,6190497,LETITRE,Theo,FRA,M,1997-12-17,"CS ISOLA 2000",2634712,"LETITRE Theo",1997,28-09-2021,,,,17.15,67,*,43.31,490,*,999.99,2430,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,212599,570030,LETSIKA,Tumisang,RSA,M,1998-11-04,ISP,RSA,"LETSIKA Tumisang",1998,28-09-2021,,,,395.07,3632,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,245166,6294640,LETTIG,Filippo,ITA,M,2003-09-01,"S.C. GARDENA RAIFFEISEN GHERDEINA A.D.",ITA47106,"LETTIG Filippo",2003,28-09-2021,102.84,561,*,70.11,1132,*,70.30,1238,*,93.56,774,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,239119,516741,LEUZINGER,Elena,SUI,W,2003-02-22,Gonzen,SUI,"LEUZINGER Elena",2003,28-09-2021,,,,71.45,799,*,66.18,816,*,135.87,840,*,199.48,577,*
331,"6th FIS points list 2021/2022",1,AL,O,220668,6191013,LEVECQ,Nathan,FRA,M,2001-05-04,"Sc Mt saxonnex",2645262,"LEVECQ Nathan",2001,28-09-2021,224.67,1175,*,42.12,443,*,72.66,1297,*,130.20,1292,*,269.01,1137,*
331,"6th FIS points list 2021/2022",1,AL,E,234257,6191234,LEVERT,Valentin,FRA,M,2002-04-17,"Sc Competition sevrier",2666509,"LEVERT Valentin",2002,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,210930,6536377,LEVEY,Nadine,USA,W,2000-01-02,"Williams College",6167316,"LEVEY Nadine",2000,28-09-2021,,,,100.96,1249,*,64.64,787,*,966.60,1453,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,237864,507191,LEVIN,Andrea,SWE,W,2003-06-20,"Saltsjoebadens SLK",SWE,"LEVIN Andrea",2003,28-09-2021,199.87,619,*,130.43,1604,*,126.88,1633,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,259681,6533707,LEVINS,Patrick,USA,M,2004-04-12,"Team Gilboa Ski Club of MN Inc.",7037954,"LEVINS Patrick",2004,28-09-2021,,,,123.84,2331,*,126.15,2500,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236021,745013,LEVONYAN,Maria,ARM,W,2002-06-26,"Vanadzor Winter sports school",ARM,"LEVONYAN Maria",2002,28-09-2021,,,,690.29,2470,*,616.32,2456,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,218320,740041,LEVONYAN,Sergey,ARM,M,1999-09-29,"Vanadzor Winter sports school",ARM,"LEVONYAN Sergey",1999,28-09-2021,,,,541.99,3741,*,577.46,3815,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,E,253610,221582,LEWIS,Hal,GBR,M,2004-10-21,Kandahar,GBR,"LEWIS Hal",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260642,6537481,LEWISON,Tess,USA,W,2005-10-27,"Stratton Mountain School",6482615,"LEWISON Tess",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,228470,6533032,LEWISON,William,USA,M,2002-12-09,"Green Mountain Valley School",6418290,"LEWISON William",2002,28-09-2021,165.39,968,*,101.10,1901,*,66.37,1107,*,117.98,1142,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,201661,206797,LEYRER,Franziska,GER,W,1998-05-24,"TSV Haarbach",BW,"LEYRER Franziska",1998,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,211550,206850,LEYRER,Lena,GER,W,2000-06-27,"TSV Haarbach",BW,"LEYRER Lena",2000,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,216718,125047,LI,Chenhui,CHN,W,2000-08-28,,,"LI Chenhui",2000,28-09-2021,,,,,,,559.38,2439,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,109695,120024,LI,Guangxu,CHN,M,1985-11-11,,,"LI Guangxu",1985,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,237807,120144,LI,Jiacai,CHN,M,2000-05-22,,,"LI Jiacai",2000,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236562,120102,LI,Jiacheng,CHN,M,2001-11-03,,,"LI Jiacheng",2001,28-09-2021,178.51,1033,*,183.38,3021,*,132.80,2623,*,197.76,1878,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,260277,120169,LI,Jinyang,CHN,M,2004-12-14,,,"LI Jinyang",2004,28-09-2021,,,,226.09,3262,*,225.82,3348,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260276,120168,LI,Junjie,CHN,M,2003-05-29,,,"LI Junjie",2003,28-09-2021,,,,432.91,3676,*,422.64,3726,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,120987,120035,LI,Lei,CHN,M,1987-02-18,,,"LI Lei",1987,28-09-2021,,,,476.46,3707,*,677.61,3849,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,237821,125089,LI,Na,CHN,W,2002-12-17,,,"LI Na",2002,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,232812,482167,LI,Sergey,RUS,M,2002-02-16,,RUS,"LI Sergey",2002,28-09-2021,,,,40.75,402,*,40.44,407,*,97.11,833,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,141476,120050,LI,Xiaolong,CHN,M,1989-04-18,,,"LI Xiaolong",1989,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260289,125115,LI,Xiaoya,CHN,W,2003-08-31,,,"LI Xiaoya",2003,28-09-2021,,,,251.76,2195,*,277.43,2254,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,141471,125030,LI,Xin,CHN,W,1989-09-06,,,"LI Xin",1989,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236921,125073,LI,Xinyu,CHN,W,1999-12-06,,,"LI Xinyu",1999,28-09-2021,,,,,,,332.98,2334,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252779,125104,LI,Xinyue,CHN,W,2004-05-28,,,"LI Xinyue",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,216716,125046,LI,Xixi,CHN,W,1999-04-29,,,"LI Xixi",1999,28-09-2021,,,,,,,623.00,2458,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,132979,125027,LI,Yang,CHN,W,1989-04-14,,,"LI Yang",1989,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,197105,120066,LI,Yongjian,CHN,M,1997-03-05,,CHN,"LI Yongjian",1997,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236913,120130,LI,Yuchen,CHN,M,2001-08-01,,,"LI Yuchen",2001,28-09-2021,,,,,,,328.91,3613,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236442,125065,LI,Yue,CHN,W,2001-12-06,,,"LI Yue",2001,28-09-2021,349.13,749,*,306.62,2306,*,218.66,2123,*,302.81,1335,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,237819,125087,LI,Zeai,CHN,W,2002-12-15,,,"LI Zeai",2002,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236566,120106,LIAN,Jinhua,CHN,M,2001-08-30,,,"LIAN Jinhua",2001,28-09-2021,144.85,852,*,193.11,3077,*,139.16,2702,*,157.22,1583,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,213885,620075,LIAN,"Thang Kho",IND,M,1987-09-28,HAWS,,"LIAN Thang Kho",1987,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,174477,422515,"LIAN KRANE",Martin,NOR,M,1996-05-24,"Rana Slalomklubb",18,"LIAN KRANE Martin",1996,28-09-2021,,,,399.51,3641,*,311.54,3583,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,174476,422514,"LIAN KRANE",Mats,NOR,M,1996-05-24,"Rana Slalomklubb",18,"LIAN KRANE Mats",1996,28-09-2021,,,,303.93,3494,*,407.12,3713,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,237333,235365,LIARA,Theodora,GRE,W,2002-10-30,Alpis,GRE,"LIARA Theodora",2002,28-09-2021,,,,,,,,,,,,,,,
